DateTime,Temp (deg),EC@25 (uS/cm),SensorID
17/10/2022 17:00,18.09,5394,Odyssey14999
17/10/2022 17:00,18.52,4845,Odyssey15003
17/10/2022 17:00,15.54,1169,Odyssey15016
17/10/2022 17:00,16.41,647,Odyssey15013
17/10/2022 17:00,14.82,502,Odyssey15014
17/10/2022 16:38,17.73,0,Odyssey15002
17/10/2022 16:00,15.54,4302,Odyssey15000
17/10/2022 16:00,16.09,644,Odyssey15013
17/10/2022 16:00,14.59,494,Odyssey15014
17/10/2022 16:00,17.88,5182,Odyssey14999
17/10/2022 16:00,18.69,4706,Odyssey15003
17/10/2022 16:00,15.67,1179,Odyssey15016
17/10/2022 15:38,17.15,0,Odyssey15002
17/10/2022 15:00,15.57,4247,Odyssey15000
17/10/2022 15:00,18.16,4654,Odyssey15003
17/10/2022 15:00,15.68,1171,Odyssey15016
17/10/2022 15:00,16.58,622,Odyssey15013
17/10/2022 15:00,14.83,475,Odyssey15014
17/10/2022 15:00,17.57,5166,Odyssey14999
17/10/2022 14:38,16.52,0,Odyssey15002
17/10/2022 14:00,15.52,4212,Odyssey15000
17/10/2022 14:00,15.45,473,Odyssey15014
17/10/2022 14:00,17.27,5182,Odyssey14999
17/10/2022 14:00,17.56,4595,Odyssey15003
17/10/2022 14:00,15.64,1164,Odyssey15016
17/10/2022 14:00,16.69,654,Odyssey15013
17/10/2022 13:38,16.23,0,Odyssey15002
17/10/2022 13:00,15.53,4167,Odyssey15000
17/10/2022 13:00,15.54,1158,Odyssey15016
17/10/2022 13:00,15.29,612,Odyssey15013
17/10/2022 13:00,14.18,465,Odyssey15014
17/10/2022 13:00,17.12,5053,Odyssey14999
17/10/2022 13:00,17.18,4507,Odyssey15003
17/10/2022 12:38,15.94,0,Odyssey15002
17/10/2022 12:00,15.4,4013,Odyssey15000
17/10/2022 12:00,16.86,4937,Odyssey14999
17/10/2022 12:00,17.05,4478,Odyssey15003
17/10/2022 12:00,15.3,1153,Odyssey15016
17/10/2022 12:00,14.39,619,Odyssey15013
17/10/2022 12:00,13.91,461,Odyssey15014
17/10/2022 11:38,16.19,0,Odyssey15002
17/10/2022 11:00,15.31,3954,Odyssey15000
17/10/2022 11:00,13.73,644,Odyssey15013
17/10/2022 11:00,13.61,453,Odyssey15014
17/10/2022 11:00,17.3,5132,Odyssey14999
17/10/2022 11:00,17.18,4458,Odyssey15003
17/10/2022 11:00,15,1148,Odyssey15016
17/10/2022 10:38,15.99,0,Odyssey15002
17/10/2022 10:00,15.07,3869,Odyssey15000
17/10/2022 10:00,16.49,4598,Odyssey15003
17/10/2022 10:00,14.67,1140,Odyssey15016
17/10/2022 10:00,14.09,682,Odyssey15013
17/10/2022 10:00,13.18,441,Odyssey15014
17/10/2022 10:00,16.55,4592,Odyssey14999
17/10/2022 9:38,15.55,0,Odyssey15002
17/10/2022 9:00,14.72,3660,Odyssey15000
17/10/2022 9:00,13.01,435,Odyssey15014
17/10/2022 9:00,16.89,4915,Odyssey14999
17/10/2022 9:00,16.02,4595,Odyssey15003
17/10/2022 9:00,14.39,1130,Odyssey15016
17/10/2022 9:00,13.84,675,Odyssey15013
17/10/2022 8:38,14.94,0,Odyssey15002
17/10/2022 8:00,14.66,3474,Odyssey15000
17/10/2022 8:00,14.15,1116,Odyssey15016
17/10/2022 8:00,13.93,689,Odyssey15013
17/10/2022 8:00,13.02,433,Odyssey15014
17/10/2022 8:00,17.25,5198,Odyssey14999
17/10/2022 8:00,15.82,4357,Odyssey15003
17/10/2022 7:38,14.79,0,Odyssey15002
17/10/2022 7:00,14.74,3585,Odyssey15000
17/10/2022 7:00,17.95,5641,Odyssey14999
17/10/2022 7:00,15.82,4416,Odyssey15003
17/10/2022 7:00,14.14,1108,Odyssey15016
17/10/2022 7:00,13.91,668,Odyssey15013
17/10/2022 7:00,13.06,429,Odyssey15014
17/10/2022 6:38,14.83,0,Odyssey15002
17/10/2022 6:00,14.84,3543,Odyssey15000
17/10/2022 6:00,14.06,647,Odyssey15013
17/10/2022 6:00,13.27,431,Odyssey15014
17/10/2022 6:00,17.69,5576,Odyssey14999
17/10/2022 6:00,16.06,4262,Odyssey15003
17/10/2022 6:00,14.2,1111,Odyssey15016
17/10/2022 5:38,15.09,0,Odyssey15002
17/10/2022 5:00,14.94,3731,Odyssey15000
17/10/2022 5:00,16.29,4281,Odyssey15003
17/10/2022 5:00,14.28,1111,Odyssey15016
17/10/2022 5:00,14.23,619,Odyssey15013
17/10/2022 5:00,13.47,441,Odyssey15014
17/10/2022 5:00,17.99,5620,Odyssey14999
17/10/2022 4:38,15.31,0,Odyssey15002
17/10/2022 4:00,15.15,3696,Odyssey15000
17/10/2022 4:00,13.76,453,Odyssey15014
17/10/2022 4:00,18.08,5612,Odyssey14999
17/10/2022 4:00,16.47,4288,Odyssey15003
17/10/2022 4:00,14.35,1116,Odyssey15016
17/10/2022 4:00,14.43,587,Odyssey15013
17/10/2022 3:38,15.59,0,Odyssey15002
17/10/2022 3:00,15.49,3992,Odyssey15000
17/10/2022 3:00,14.43,1119,Odyssey15016
17/10/2022 3:00,14.63,566,Odyssey15013
17/10/2022 3:00,14.03,463,Odyssey15014
17/10/2022 3:00,18.25,5706,Odyssey14999
17/10/2022 3:00,16.69,4370,Odyssey15003
17/10/2022 2:38,15.86,0,Odyssey15002
17/10/2022 2:00,15.56,3908,Odyssey15000
17/10/2022 2:00,18.29,5698,Odyssey14999
17/10/2022 2:00,16.86,4373,Odyssey15003
17/10/2022 2:00,14.53,1124,Odyssey15016
17/10/2022 2:00,14.84,559,Odyssey15013
17/10/2022 2:00,14.28,469,Odyssey15014
17/10/2022 1:38,16.22,0,Odyssey15002
17/10/2022 1:00,15.77,4013,Odyssey15000
17/10/2022 1:00,15.14,538,Odyssey15013
17/10/2022 1:00,14.55,487,Odyssey15014
17/10/2022 1:00,18.34,5726,Odyssey14999
17/10/2022 1:00,17.15,4452,Odyssey15003
17/10/2022 1:00,14.63,1130,Odyssey15016
17/10/2022 0:38,16.59,0,Odyssey15002
16/10/2022 23:59,15.88,4143,Odyssey15000
16/10/2022 23:59,17.41,4527,Odyssey15003
16/10/2022 23:59,14.73,1137,Odyssey15016
16/10/2022 23:59,15.44,520,Odyssey15013
16/10/2022 23:59,14.79,524,Odyssey15014
16/10/2022 23:59,18.36,5698,Odyssey14999
16/10/2022 23:38,16.9,0,Odyssey15002
16/10/2022 23:00,16.07,4163,Odyssey15000
16/10/2022 23:00,15.11,556,Odyssey15014
16/10/2022 23:00,18.4,5685,Odyssey14999
16/10/2022 23:00,17.59,4595,Odyssey15003
16/10/2022 23:00,14.8,1140,Odyssey15016
16/10/2022 23:00,15.77,534,Odyssey15013
16/10/2022 22:38,17.27,0,Odyssey15002
16/10/2022 22:00,16.16,4163,Odyssey15000
16/10/2022 22:00,14.86,1143,Odyssey15016
16/10/2022 22:00,16.06,556,Odyssey15013
16/10/2022 22:00,15.39,567,Odyssey15014
16/10/2022 22:00,18.36,5535,Odyssey14999
16/10/2022 22:00,17.88,4677,Odyssey15003
16/10/2022 21:38,17.59,0,Odyssey15002
16/10/2022 21:00,16.2,4184,Odyssey15000
16/10/2022 21:00,18.35,5305,Odyssey14999
16/10/2022 21:00,18.15,4822,Odyssey15003
16/10/2022 21:00,14.9,1143,Odyssey15016
16/10/2022 21:00,16.34,559,Odyssey15013
16/10/2022 21:00,15.65,597,Odyssey15014
16/10/2022 20:38,17.89,0,Odyssey15002
16/10/2022 20:00,16.21,4223,Odyssey15000
16/10/2022 20:00,16.56,552,Odyssey15013
16/10/2022 20:00,15.92,637,Odyssey15014
16/10/2022 20:00,18.41,5316,Odyssey14999
16/10/2022 20:00,18.41,4842,Odyssey15003
16/10/2022 20:00,14.96,1140,Odyssey15016
16/10/2022 19:38,18.14,0,Odyssey15002
16/10/2022 19:00,16.21,4170,Odyssey15000
16/10/2022 19:00,18.65,4887,Odyssey15003
16/10/2022 19:00,15.03,1137,Odyssey15016
16/10/2022 19:00,16.87,580,Odyssey15013
16/10/2022 19:00,16.17,655,Odyssey15014
16/10/2022 19:00,18.65,5618,Odyssey14999
16/10/2022 18:38,18.24,0,Odyssey15002
16/10/2022 18:00,16.19,4104,Odyssey15000
16/10/2022 18:00,16.47,666,Odyssey15014
16/10/2022 18:00,18.82,5337,Odyssey14999
16/10/2022 18:00,18.93,5035,Odyssey15003
16/10/2022 18:00,15.15,1143,Odyssey15016
16/10/2022 18:00,17.05,594,Odyssey15013
16/10/2022 17:38,18.26,0,Odyssey15002
16/10/2022 17:00,16.08,4115,Odyssey15000
16/10/2022 17:00,15.25,1143,Odyssey15016
16/10/2022 17:00,17.28,591,Odyssey15013
16/10/2022 17:00,16.65,666,Odyssey15014
16/10/2022 17:00,19.05,5271,Odyssey14999
16/10/2022 17:00,19.06,4919,Odyssey15003
16/10/2022 16:38,18.2,0,Odyssey15002
16/10/2022 16:00,16.11,3873,Odyssey15000
16/10/2022 16:00,19.01,5206,Odyssey14999
16/10/2022 16:00,18.92,4942,Odyssey15003
16/10/2022 16:00,15.28,1137,Odyssey15016
16/10/2022 16:00,17.13,587,Odyssey15013
16/10/2022 16:00,16.58,647,Odyssey15014
16/10/2022 15:38,18.28,0,Odyssey15002
16/10/2022 15:00,16.11,3809,Odyssey15000
16/10/2022 15:00,16.76,577,Odyssey15013
16/10/2022 15:00,16.33,604,Odyssey15014
16/10/2022 15:00,18.63,5235,Odyssey14999
16/10/2022 15:00,18.73,4816,Odyssey15003
16/10/2022 15:00,15.17,1130,Odyssey15016
16/10/2022 14:38,17.94,0,Odyssey15002
16/10/2022 14:00,16.17,3603,Odyssey15000
16/10/2022 14:00,18.32,4566,Odyssey15003
16/10/2022 14:00,14.93,1122,Odyssey15016
16/10/2022 14:00,15.75,566,Odyssey15013
16/10/2022 14:00,16.13,556,Odyssey15014
16/10/2022 14:00,18.02,4966,Odyssey14999
16/10/2022 13:38,17.25,0,Odyssey15002
16/10/2022 13:00,16.26,3532,Odyssey15000
16/10/2022 13:00,16.21,480,Odyssey15014
16/10/2022 13:00,17.58,5003,Odyssey14999
16/10/2022 13:00,17.67,4377,Odyssey15003
16/10/2022 13:00,14.6,1119,Odyssey15016
16/10/2022 13:00,15.84,556,Odyssey15013
16/10/2022 12:38,16.61,0,Odyssey15002
16/10/2022 12:00,16.23,3517,Odyssey15000
16/10/2022 12:00,14.53,1116,Odyssey15016
16/10/2022 12:00,15.68,541,Odyssey15013
16/10/2022 12:00,16.38,487,Odyssey15014
16/10/2022 12:00,17.34,4812,Odyssey14999
16/10/2022 12:00,17.41,4341,Odyssey15003
16/10/2022 11:38,16.41,0,Odyssey15002
16/10/2022 11:00,16.63,3553,Odyssey15000
16/10/2022 11:00,16.88,4753,Odyssey14999
16/10/2022 11:00,17.24,4550,Odyssey15003
16/10/2022 11:00,14.51,1111,Odyssey15016
16/10/2022 11:00,15.75,496,Odyssey15013
16/10/2022 11:00,16.66,477,Odyssey15014
16/10/2022 10:38,16.06,0,Odyssey15002
16/10/2022 10:00,16.66,3596,Odyssey15000
16/10/2022 10:00,15.38,460,Odyssey15013
16/10/2022 10:00,16.32,459,Odyssey15014
16/10/2022 10:00,16.61,4889,Odyssey14999
16/10/2022 10:00,17,4839,Odyssey15003
16/10/2022 10:00,14.29,1103,Odyssey15016
16/10/2022 9:38,15.55,0,Odyssey15002
16/10/2022 9:00,16.33,3593,Odyssey15000
16/10/2022 9:00,16.7,4919,Odyssey15003
16/10/2022 9:00,14.1,1098,Odyssey15016
16/10/2022 9:00,15.04,453,Odyssey15013
16/10/2022 9:00,15.39,427,Odyssey15014
16/10/2022 9:00,16.82,4844,Odyssey14999
16/10/2022 8:38,15.35,0,Odyssey15002
16/10/2022 8:00,16.24,3682,Odyssey15000
16/10/2022 8:00,14.68,416,Odyssey15014
16/10/2022 8:00,16.98,4870,Odyssey14999
16/10/2022 8:00,16.46,4767,Odyssey15003
16/10/2022 8:00,13.93,1087,Odyssey15016
16/10/2022 8:00,14.76,450,Odyssey15013
16/10/2022 7:38,15.34,0,Odyssey15002
16/10/2022 7:00,16.28,3717,Odyssey15000
16/10/2022 7:00,13.9,1080,Odyssey15016
16/10/2022 7:00,14.76,446,Odyssey15013
16/10/2022 7:00,14.62,412,Odyssey15014
16/10/2022 7:00,17.02,4873,Odyssey14999
16/10/2022 7:00,16.14,4484,Odyssey15003
16/10/2022 6:38,15.42,0,Odyssey15002
16/10/2022 6:00,16.51,4052,Odyssey15000
16/10/2022 6:00,17.03,4862,Odyssey14999
16/10/2022 6:00,16.48,4540,Odyssey15003
16/10/2022 6:00,13.95,1080,Odyssey15016
16/10/2022 6:00,14.87,436,Odyssey15013
16/10/2022 6:00,14.71,416,Odyssey15014
16/10/2022 5:38,15.55,0,Odyssey15002
16/10/2022 5:00,16.64,4066,Odyssey15000
16/10/2022 5:00,14.99,425,Odyssey15013
16/10/2022 5:00,14.8,418,Odyssey15014
16/10/2022 5:00,17.03,4854,Odyssey14999
16/10/2022 5:00,16.24,4288,Odyssey15003
16/10/2022 5:00,14.01,1077,Odyssey15016
16/10/2022 4:38,15.61,0,Odyssey15002
16/10/2022 4:00,16.75,4125,Odyssey15000
16/10/2022 4:00,16.43,4390,Odyssey15003
16/10/2022 4:00,14.06,1080,Odyssey15016
16/10/2022 4:00,15.13,415,Odyssey15013
16/10/2022 4:00,14.9,416,Odyssey15014
16/10/2022 4:00,17.04,4849,Odyssey14999
16/10/2022 3:38,15.68,0,Odyssey15002
16/10/2022 3:00,16.89,4045,Odyssey15000
16/10/2022 3:00,15,420,Odyssey15014
16/10/2022 3:00,17.02,4830,Odyssey14999
16/10/2022 3:00,16.5,4377,Odyssey15003
16/10/2022 3:00,14.12,1080,Odyssey15016
16/10/2022 3:00,15.28,403,Odyssey15013
16/10/2022 2:38,15.79,0,Odyssey15002
16/10/2022 2:00,17.02,3869,Odyssey15000
16/10/2022 2:00,14.16,1085,Odyssey15016
16/10/2022 2:00,15.43,403,Odyssey15013
16/10/2022 2:00,15.1,422,Odyssey15014
16/10/2022 2:00,17.03,4820,Odyssey14999
16/10/2022 2:00,16.49,4324,Odyssey15003
16/10/2022 1:38,15.92,0,Odyssey15002
16/10/2022 1:00,17.13,3912,Odyssey15000
16/10/2022 1:00,17.07,4801,Odyssey14999
16/10/2022 1:00,16.66,4419,Odyssey15003
16/10/2022 1:00,14.2,1085,Odyssey15016
16/10/2022 1:00,15.56,411,Odyssey15013
16/10/2022 1:00,15.2,427,Odyssey15014
16/10/2022 0:38,16.04,0,Odyssey15002
15/10/2022 23:59,17.19,3862,Odyssey15000
15/10/2022 23:59,15.69,425,Odyssey15013
15/10/2022 23:59,15.3,429,Odyssey15014
15/10/2022 23:59,17.04,4726,Odyssey14999
15/10/2022 23:59,16.81,4511,Odyssey15003
15/10/2022 23:59,14.25,1090,Odyssey15016
15/10/2022 23:38,16.13,0,Odyssey15002
15/10/2022 23:00,16.97,3947,Odyssey15000
15/10/2022 23:00,17.15,4589,Odyssey15003
15/10/2022 23:00,14.28,1095,Odyssey15016
15/10/2022 23:00,15.79,453,Odyssey15013
15/10/2022 23:00,15.37,435,Odyssey15014
15/10/2022 23:00,17.14,4477,Odyssey14999
15/10/2022 22:38,16.23,0,Odyssey15002
15/10/2022 22:00,17.1,3827,Odyssey15000
15/10/2022 22:00,15.46,433,Odyssey15014
15/10/2022 22:00,17.19,4377,Odyssey14999
15/10/2022 22:00,17.14,4589,Odyssey15003
15/10/2022 22:00,14.3,1103,Odyssey15016
15/10/2022 22:00,15.89,453,Odyssey15013
15/10/2022 21:38,16.41,0,Odyssey15002
15/10/2022 21:00,17.36,3742,Odyssey15000
15/10/2022 21:00,14.37,1106,Odyssey15016
15/10/2022 21:00,16.02,453,Odyssey15013
15/10/2022 21:00,15.58,435,Odyssey15014
15/10/2022 21:00,17.22,4246,Odyssey14999
15/10/2022 21:00,17.29,4732,Odyssey15003
15/10/2022 20:38,16.57,0,Odyssey15002
15/10/2022 20:00,17.48,3721,Odyssey15000
15/10/2022 20:00,17.14,4109,Odyssey14999
15/10/2022 20:00,17.58,5055,Odyssey15003
15/10/2022 20:00,14.46,1111,Odyssey15016
15/10/2022 20:00,16.17,446,Odyssey15013
15/10/2022 20:00,15.84,431,Odyssey15014
15/10/2022 19:38,16.66,0,Odyssey15002
15/10/2022 19:00,17.47,3788,Odyssey15000
15/10/2022 19:00,16.36,457,Odyssey15013
15/10/2022 19:00,16.28,439,Odyssey15014
15/10/2022 19:00,16.85,3936,Odyssey14999
15/10/2022 19:00,17.65,5151,Odyssey15003
15/10/2022 19:00,14.58,1116,Odyssey15016
15/10/2022 18:38,16.78,0,Odyssey15002
15/10/2022 18:00,18.08,3795,Odyssey15000
15/10/2022 18:00,17.9,5295,Odyssey15003
15/10/2022 18:00,14.73,1130,Odyssey15016
15/10/2022 18:00,16.49,467,Odyssey15013
15/10/2022 18:00,17.43,483,Odyssey15014
15/10/2022 18:00,16.41,3273,Odyssey14999
15/10/2022 17:38,17.03,0,Odyssey15002
15/10/2022 17:00,18.37,3788,Odyssey15000
15/10/2022 17:00,17.95,520,Odyssey15014
15/10/2022 17:00,15.92,3975,Odyssey14999
15/10/2022 17:00,17.96,5270,Odyssey15003
15/10/2022 17:00,14.85,1137,Odyssey15016
15/10/2022 17:00,16.56,474,Odyssey15013
15/10/2022 16:38,17.07,0,Odyssey15002
15/10/2022 16:00,18.19,3721,Odyssey15000
15/10/2022 16:00,14.92,1145,Odyssey15016
15/10/2022 16:00,16.56,474,Odyssey15013
15/10/2022 16:00,18.24,494,Odyssey15014
15/10/2022 16:00,15.48,4243,Odyssey14999
15/10/2022 16:00,17.99,4881,Odyssey15003
15/10/2022 15:38,17,0,Odyssey15002
15/10/2022 15:00,17.71,3675,Odyssey15000
15/10/2022 15:00,15.22,4460,Odyssey14999
15/10/2022 15:00,17.65,4826,Odyssey15003
15/10/2022 15:00,14.93,1140,Odyssey15016
15/10/2022 15:00,16.32,457,Odyssey15013
15/10/2022 15:00,18.39,509,Odyssey15014
15/10/2022 14:38,16.82,0,Odyssey15002
15/10/2022 14:00,17.17,3639,Odyssey15000
15/10/2022 14:00,15.89,446,Odyssey15013
15/10/2022 14:00,17.96,461,Odyssey15014
15/10/2022 14:00,15.2,4651,Odyssey14999
15/10/2022 14:00,17.11,4832,Odyssey15003
15/10/2022 14:00,14.78,1140,Odyssey15016
15/10/2022 13:38,16.56,0,Odyssey15002
15/10/2022 13:00,16.4,3482,Odyssey15000
15/10/2022 13:00,16.64,4745,Odyssey15003
15/10/2022 13:00,14.5,1137,Odyssey15016
15/10/2022 13:00,15.47,439,Odyssey15013
15/10/2022 13:00,16.94,437,Odyssey15014
15/10/2022 13:00,15.23,4734,Odyssey14999
15/10/2022 12:38,15.69,0,Odyssey15002
15/10/2022 12:00,16,3550,Odyssey15000
15/10/2022 12:00,16.99,425,Odyssey15014
15/10/2022 12:00,15.34,4860,Odyssey14999
15/10/2022 12:00,16.34,4864,Odyssey15003
15/10/2022 12:00,14.48,1143,Odyssey15016
15/10/2022 12:00,15.23,425,Odyssey15013
15/10/2022 11:38,15.33,0,Odyssey15002
15/10/2022 11:00,15.41,3550,Odyssey15000
15/10/2022 11:00,14.3,1143,Odyssey15016
15/10/2022 11:00,14.84,423,Odyssey15013
15/10/2022 11:00,16.52,0,Odyssey15014
15/10/2022 11:00,15.59,5235,Odyssey14999
15/10/2022 11:00,15.79,4618,Odyssey15003
15/10/2022 10:38,14.84,0,Odyssey15002
15/10/2022 10:00,15.12,3682,Odyssey15000
15/10/2022 10:00,15.88,5488,Odyssey14999
15/10/2022 10:00,15.05,4595,Odyssey15003
15/10/2022 10:00,14.06,1143,Odyssey15016
15/10/2022 10:00,14.52,415,Odyssey15013
15/10/2022 10:00,15.04,0,Odyssey15014
15/10/2022 9:38,14.26,0,Odyssey15002
15/10/2022 9:00,15.1,3894,Odyssey15000
15/10/2022 9:00,14.19,409,Odyssey15013
15/10/2022 9:00,14.17,0,Odyssey15014
15/10/2022 9:00,16.08,5656,Odyssey14999
15/10/2022 9:00,14.57,4403,Odyssey15003
15/10/2022 9:00,13.75,1140,Odyssey15016
15/10/2022 8:38,14,0,Odyssey15002
15/10/2022 8:00,15.13,4351,Odyssey15000
15/10/2022 8:00,14.34,4670,Odyssey15003
15/10/2022 8:00,13.45,1137,Odyssey15016
15/10/2022 8:00,13.88,411,Odyssey15013
15/10/2022 8:00,13.76,0,Odyssey15014
15/10/2022 8:00,16.1,5680,Odyssey14999
15/10/2022 7:38,13.92,0,Odyssey15002
15/10/2022 7:00,15.3,4495,Odyssey15000
15/10/2022 7:00,13.72,0,Odyssey15014
15/10/2022 7:00,16.13,5693,Odyssey14999
15/10/2022 7:00,14.29,4728,Odyssey15003
15/10/2022 7:00,13.27,1140,Odyssey15016
15/10/2022 7:00,13.8,0,Odyssey15013
15/10/2022 6:38,13.9,0,Odyssey15002
15/10/2022 6:00,15.1,4392,Odyssey15000
15/10/2022 6:00,13.24,1145,Odyssey15016
15/10/2022 6:00,13.81,0,Odyssey15013
15/10/2022 6:00,13.73,0,Odyssey15014
15/10/2022 6:00,16.14,5693,Odyssey14999
15/10/2022 6:00,14.4,4806,Odyssey15003
15/10/2022 5:38,13.96,0,Odyssey15002
15/10/2022 5:00,15.21,4426,Odyssey15000
15/10/2022 5:00,16.16,5688,Odyssey14999
15/10/2022 5:00,14.48,4754,Odyssey15003
15/10/2022 5:00,13.28,1156,Odyssey15016
15/10/2022 5:00,13.81,0,Odyssey15013
15/10/2022 5:00,13.78,0,Odyssey15014
15/10/2022 4:38,14.03,0,Odyssey15002
15/10/2022 4:00,15.28,4437,Odyssey15000
15/10/2022 4:00,13.85,0,Odyssey15013
15/10/2022 4:00,13.79,0,Odyssey15014
15/10/2022 4:00,16.19,5700,Odyssey14999
15/10/2022 4:00,14.56,4793,Odyssey15003
15/10/2022 4:00,13.39,1177,Odyssey15016
15/10/2022 3:38,14.08,0,Odyssey15002
15/10/2022 3:00,15.13,4146,Odyssey15000
15/10/2022 3:00,14.7,4868,Odyssey15003
15/10/2022 3:00,13.51,1195,Odyssey15016
15/10/2022 3:00,13.9,0,Odyssey15013
15/10/2022 3:00,13.8,0,Odyssey15014
15/10/2022 3:00,16.25,5695,Odyssey14999
15/10/2022 2:38,14.19,0,Odyssey15002
15/10/2022 2:00,16.16,4802,Odyssey15000
15/10/2022 2:00,13.89,0,Odyssey15014
15/10/2022 2:00,16.31,5672,Odyssey14999
15/10/2022 2:00,14.84,5010,Odyssey15003
15/10/2022 2:00,13.6,1205,Odyssey15016
15/10/2022 2:00,13.95,0,Odyssey15013
15/10/2022 1:38,14.22,0,Odyssey15002
15/10/2022 1:00,15.92,4611,Odyssey15000
15/10/2022 1:00,13.71,1208,Odyssey15016
15/10/2022 1:00,14.02,0,Odyssey15013
15/10/2022 1:00,13.97,0,Odyssey15014
15/10/2022 1:00,16.31,5651,Odyssey14999
15/10/2022 1:00,15.1,5097,Odyssey15003
15/10/2022 0:38,14.33,0,Odyssey15002
14/10/2022 23:59,16.4,4866,Odyssey15000
14/10/2022 23:59,16.35,5605,Odyssey14999
14/10/2022 23:59,15.25,5186,Odyssey15003
14/10/2022 23:59,13.84,1223,Odyssey15016
14/10/2022 23:59,14.13,0,Odyssey15013
14/10/2022 23:59,14.03,0,Odyssey15014
14/10/2022 23:38,14.46,0,Odyssey15002
14/10/2022 23:00,16.49,4836,Odyssey15000
14/10/2022 23:00,14.24,0,Odyssey15013
14/10/2022 23:00,14.12,0,Odyssey15014
14/10/2022 23:00,16.39,5527,Odyssey14999
14/10/2022 23:00,15.44,5251,Odyssey15003
14/10/2022 23:00,13.93,1242,Odyssey15016
14/10/2022 22:38,14.58,0,Odyssey15002
14/10/2022 22:00,16.43,4737,Odyssey15000
14/10/2022 22:00,15.7,5369,Odyssey15003
14/10/2022 22:00,13.97,1239,Odyssey15016
14/10/2022 22:00,14.36,0,Odyssey15013
14/10/2022 22:00,14.22,0,Odyssey15014
14/10/2022 22:00,16.41,5402,Odyssey14999
14/10/2022 21:38,14.75,0,Odyssey15002
14/10/2022 21:00,16.44,4731,Odyssey15000
14/10/2022 21:00,14.29,0,Odyssey15014
14/10/2022 21:00,16.49,5093,Odyssey14999
14/10/2022 21:00,15.85,5334,Odyssey15003
14/10/2022 21:00,14,1242,Odyssey15016
14/10/2022 21:00,14.52,0,Odyssey15013
14/10/2022 20:38,14.9,0,Odyssey15002
14/10/2022 20:00,16.34,4505,Odyssey15000
14/10/2022 20:00,14.08,1229,Odyssey15016
14/10/2022 20:00,14.66,0,Odyssey15013
14/10/2022 20:00,14.4,0,Odyssey15014
14/10/2022 20:00,16.54,4694,Odyssey14999
14/10/2022 20:00,16.14,5414,Odyssey15003
14/10/2022 19:38,15.19,0,Odyssey15002
14/10/2022 19:00,16.54,4399,Odyssey15000
14/10/2022 19:00,16.55,4292,Odyssey14999
14/10/2022 19:00,16.35,5551,Odyssey15003
14/10/2022 19:00,14.38,1229,Odyssey15016
14/10/2022 19:00,14.79,0,Odyssey15013
14/10/2022 19:00,14.72,0,Odyssey15014
14/10/2022 18:38,15.57,0,Odyssey15002
14/10/2022 18:00,16.78,4529,Odyssey15000
14/10/2022 18:00,14.91,0,Odyssey15013
14/10/2022 18:00,15,0,Odyssey15014
14/10/2022 18:00,16.55,3602,Odyssey14999
14/10/2022 18:00,16.5,5722,Odyssey15003
14/10/2022 18:00,14.86,1260,Odyssey15016
14/10/2022 17:38,15.93,0,Odyssey15002
14/10/2022 17:00,16.92,4768,Odyssey15000
14/10/2022 17:00,16.62,5767,Odyssey15003
14/10/2022 17:00,15.35,1301,Odyssey15016
14/10/2022 17:00,14.93,0,Odyssey15013
14/10/2022 17:00,15.16,0,Odyssey15014
14/10/2022 17:00,16.47,2438,Odyssey14999
14/10/2022 16:38,16.09,0,Odyssey15002
14/10/2022 16:00,16.85,4954,Odyssey15000
14/10/2022 16:00,15.17,0,Odyssey15014
14/10/2022 16:00,16.29,2066,Odyssey14999
14/10/2022 16:00,16.57,5764,Odyssey15003
14/10/2022 16:00,15.77,1334,Odyssey15016
14/10/2022 16:00,14.93,0,Odyssey15013
14/10/2022 15:38,15.92,0,Odyssey15002
14/10/2022 15:00,16.48,5001,Odyssey15000
14/10/2022 15:00,15.88,1314,Odyssey15016
14/10/2022 15:00,14.7,0,Odyssey15013
14/10/2022 15:00,15.05,0,Odyssey15014
14/10/2022 15:00,15.9,1661,Odyssey14999
14/10/2022 15:00,16.27,5710,Odyssey15003
14/10/2022 14:38,15.72,0,Odyssey15002
14/10/2022 14:00,15.97,5085,Odyssey15000
14/10/2022 14:00,15.35,1699,Odyssey14999
14/10/2022 14:00,15.77,5646,Odyssey15003
14/10/2022 14:00,15.69,1293,Odyssey15016
14/10/2022 14:00,14.24,0,Odyssey15013
14/10/2022 14:00,14.59,0,Odyssey15014
14/10/2022 13:38,15.21,0,Odyssey15002
14/10/2022 13:00,15.24,5038,Odyssey15000
14/10/2022 13:00,13.97,0,Odyssey15013
14/10/2022 13:00,14.38,0,Odyssey15014
14/10/2022 13:00,14.62,1979,Odyssey14999
14/10/2022 13:00,14.95,4409,Odyssey15003
14/10/2022 13:00,15.05,1257,Odyssey15016
14/10/2022 12:38,14.56,0,Odyssey15002
14/10/2022 12:00,14.38,4940,Odyssey15000
14/10/2022 12:00,14.39,3749,Odyssey15003
14/10/2022 12:00,14.35,1221,Odyssey15016
14/10/2022 12:00,13.71,0,Odyssey15013
14/10/2022 12:00,13.97,0,Odyssey15014
14/10/2022 12:00,14.19,2955,Odyssey14999
14/10/2022 11:38,14.06,0,Odyssey15002
14/10/2022 11:00,13.67,4907,Odyssey15000
14/10/2022 11:00,13.87,0,Odyssey15014
